age,study_hours,study_seatings,social_media_hours,attendance,skill_hours,semester_gpa,cumulative_gpa,credits,family_income,english_proficiency_basic,english_proficiency_intermediate,health_issues_no,health_issues_yes,health_issues_no,scholarship_yes,gender_male,transportation_yes,disabilities_yes,skills_cyber_security,skills_machine_learning,skills_networking,skills_other,skills_programming,skills_software_development,skills_web_development,interest_area_data_science,interest_area_hardware,interest_area_machine_learning,interest_area_networking,interest_area_other,interest_area_software,interest_area_ui/ux
21,4,2,4,50.0,1,2.94,2.5,23,62488,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,3,2,5,80.0,2,2.89,2.8,65,20000,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,4,2,2,90.0,1,1.8,2.56,23,20000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,4,3,3,85.0,4,2.78,3.75,78,30000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20,1,2,2,100.0,4,1.45,2.38,50,30000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,5,3,2,100.0,2,2.45,3.54,116,34000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,6,3,4,80.0,1,1.45,2.45,116,35000,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,3,2,7,100.0,2,2.0,3.19,78,35000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,1,2,8,100.0,2,2.89,3.99,140,36000,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20,2,1,8,70.0,1,2.88,3.75,116,36000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,3,2,7,60.0,2,1.87,2.98,101,37000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,1,1,3,54.0,3,2.44,3.53,127,39000,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,4,2,2,90.0,1,2.8,3.65,126,40000,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,6,3,2,100.0,2,2.11,3.47,103,40000,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,4,1,3,87.0,2,2.37,3.49,67,41000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,3,1,3,87.0,2,2.75,3.8,116,44000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,3,2,4,100.0,3,1.98,2.91,117,44000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,1,3,100.0,2,2.64,3.7,136,44000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,6,2,11,77.0,6,1.77,2.66,133,45000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,4,2,7,95.0,1,2.19,2.77,42,45000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,5,5,7,70.0,3,2.19,3.19,63,45000,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,3,1,9,86.0,2,1.98,2.98,119,45000,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20,4,2,2,78.0,4,1.83,2.9,97,45000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,3,1,9,100.0,2,1.87,2.82,139,46000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,1,1,3,68.0,2,2.65,3.71,136,49000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,6,2,4,90.0,5,2.19,3.45,122,50000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,3,2,4,100.0,1,2.5,3.4,46,50000,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,2,1,3,100.0,4,2.82,3.85,136,50000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,2,1,2,50.0,2,1.34,2.68,98,50000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19,1,1,4,78.0,2,2.68,3.79,80,50000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22,2,1,1,80.0,1,1.97,2.98,79,52000,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20,5,2,3,100.0,4,2.76,3.86,127,52000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25,4,2,7,45.0,2,1.72,2.79,140,54000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,2,2,100.0,4,2.62,3.75,136,55000,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,1,2,87.0,4,1.51,2.59,99,55000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,2,3,2,95.0,2,1.45,2.53,65,55000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,2,1,4,100.0,2,2.16,3.24,66,57000,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,2,1,2,100.0,2,2.56,3.62,65,58000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,1,1,7,100.0,3,1.97,3.1,136,59000,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,2,2,3,90.0,1,2.33,3.31,32,60000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20,2,1,3,100.0,2,1.6,2.68,136,60000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,4,3,6,80.0,3,2.11,3.22,97,60000,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20,3,1,7,100.0,2,1.19,2.16,103,60000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,4,2,5,100.0,2,2.65,3.78,121,61000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20,2,2,2,100.0,1,2.67,3.7,135,61000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,3,3,3,46.0,2,2.44,3.51,144,64000,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,3,3,3,75.0,1,1.65,2.68,143,65000,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25,2,2,3,78.0,2,2.54,3.61,78,65000,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,1,2,100.0,2,2.5,3.61,136,65000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,4,2,8,100.0,2,2.07,3.39,84,66000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,4,2,6,100.0,1,1.77,2.64,119,66000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,3,1,5,90.0,2,2.11,3.21,102,66000,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,2,1,2,46.0,4,2.33,3.41,63,66000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,3,1,3,100.0,4,2.77,3.84,58,66000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,4,4,2,100.0,3,2.87,3.98,136,67000,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,3,1,7,100.0,2,2.19,3.43,116,68000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2,1,8,100.0,2,2.11,3.39,132,68000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,1,2,2,51.0,4,2.51,3.57,136,68000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,3,2,3,100.0,2,2.22,3.38,100,68000,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,2,2,2,34.0,3,1.86,2.91,88,68000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,1,1,8,50.0,1,1.87,2.95,100,68000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,5,2,3,87.0,2,2.88,3.91,88,68000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,3,3,6,99.0,1,1.91,3.1,123,70000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20,3,3,2,100.0,2,1.81,2.9,101,70000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,2,2,2,56.0,2,1.72,2.8,80,70000,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,1,1,3,76.0,2,1.56,2.63,70,70000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,1,1,4,100.0,2,2.23,3.39,98,70000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,1,3,100.0,2,2.67,3.74,70,70000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19,4,3,4,63.0,2,1.65,2.87,35,70000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,2,1,6,90.0,2,2.44,3.88,23,71000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20,4,2,3,68.0,4,1.56,2.63,70,74000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,6,2,4,80.0,4,2.21,3.21,116,75000,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,1,3,3,100.0,1,2.61,3.68,136,75000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24,3,3,2,100.0,2,2.41,3.5,116,76000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,3,3,100.0,2,1.57,2.66,100,76000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,4,1,2,100.0,2,2.73,3.8,100,76000,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,2,1,2,100.0,4,2.87,3.93,100,76000,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,3,2,3,100.0,3,1.56,2.66,71,76000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25,3,2,8,100.0,3,2.87,3.98,143,77000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,3,1,7,89.0,1,1.79,2.85,104,77000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,7,3,3,100.0,2,2.88,3.93,139,77000,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22,4,2,2,100.0,1,2.78,3.84,120,77000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,1,1,4,98.0,3,2.36,3.19,70,77000,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21,3,2,4,100.0,3,2.03,3.15,65,78000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25,5,3,1,78.0,4,2.83,3.9,143,79000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,5,3,4,100.0,1,2.44,3.78,88,79000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,5,3,5,50.0,3,1.66,2.99,97,79000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,6,4,3,80.0,2,2.54,3.76,126,80000,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,1,4,99.0,1,2.79,3.59,125,80000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20,2,1,6,77.0,2,1.55,2.67,144,80000,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21,4,2,2,100.0,2,1.25,2.57,101,80000,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20,4,2,2,100.0,2,2.56,3.61,131,80000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,4,1,3,100.0,1,2.64,3.7,99,81000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,3,2,7,78.0,2,1.45,2.67,142,82000,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,3,2,3,70.0,3,1.56,2.87,133,85000,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,6,2,5,70.0,5,2.1,3.37,86,85000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,2,1,3,60.0,1,2.1,3.28,77,85000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,2,2,2,100.0,4,1.54,2.64,137,86000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,1,3,2,80.0,1,2.39,3.43,45,87000,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,4,3,2,80.0,3,2.51,3.87,103,87000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,2,1,79.0,2,2.81,3.89,143,87000,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20,2,1,2,88.0,1,2.45,3.54,117,88000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,3,1,3,100.0,2,2.66,3.72,98,88000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,6,1,4,80.0,1,2.04,3.23,100,89000,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,4,2,6,100.0,2,2.29,3.56,100,89000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,4,2,7,88.0,3,2.55,3.77,137,89000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22,4,2,2,100.0,3,2.9,3.89,135,90000,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25,3,2,3,100.0,2,2.34,3.42,143,90000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,3,2,4,100.0,2,2.08,3.11,138,90000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,3,1,10,100.0,3,2.51,3.5,130,90000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,4,1,8,100.0,3,2.13,3.33,107,90000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25,2,1,2,35.0,1,1.43,2.56,143,91000,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,3,3,100.0,1,1.26,2.33,59,93000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,2,3,3,56.0,4,1.56,2.6,130,95000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,2,3,1,100.0,4,1.75,2.81,137,98000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25,2,1,7,100.0,3,1.76,2.87,144,100000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,6,2,4,100.0,2,1.34,2.53,96,100000,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,5,3,4,100.0,3,2.91,3.95,119,100000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22,2,3,2,45.0,4,2.46,3.52,140,100000,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,3,1,7,70.0,3,1.67,2.98,75,100000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,4,2,100.0,3,2.66,2.66,12,100000,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,1,3,3,65.0,2,2.65,3.68,140,110000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,1,5,100.0,4,2.8,3.91,77,110000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,5,3,6,100.0,1,1.46,2.67,101,110000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,2,3,2,89.0,4,1.67,2.73,134,110000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,3,3,3,62.0,1,1.35,2.58,77,114000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,3,1,2,78.0,2,2.56,3.66,88,115000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19,1,1,5,100.0,3,2.67,3.78,32,115000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,2,1,41.0,2,2.56,3.61,68,116000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,2,3,2,86.0,2,2.67,3.75,140,117000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,3,3,2,100.0,1,2.46,3.55,89,120000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,1,2,3,83.0,2,1.44,2.65,136,123000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24,3,2,1,100.0,4,2.53,3.62,143,128000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,2,2,5,100.0,3,2.79,3.88,141,130000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,3,1,3,100.0,4,2.75,3.82,103,130000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,1,3,2,100.0,4,1.68,2.73,88,130000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,4,1,2,77.0,4,1.67,2.77,58,130000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,2,2,3,84.0,4,1.76,2.8,122,134000,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,4,2,4,100.0,2,2.88,3.9,139,135000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,2,1,3,100.0,2,2.54,3.61,143,135000,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,4,2,1,100.0,2,1.76,2.82,121,135000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,3,2,2,100.0,2,2.54,3.64,97,135000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,2,2,100.0,1,1.54,2.68,143,144000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,2,1,2,35.0,2,1.46,2.5,119,144000,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,6,3,7,100.0,4,2.91,3.97,141,150000,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,3,3,3,100.0,2,1.8,2.89,116,155000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,5,2,3,100.0,4,2.78,3.8,89,158000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,3,2,8,67.0,2,1.65,2.56,64,165000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,2,1,4,100.0,2,2.32,3.87,113,170000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25,3,3,1,35.0,2,1.57,2.63,143,170000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,3,3,3,100.0,4,2.85,3.93,100,190000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,3,2,1,68.0,4,2.74,3.84,137,190000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,3,2,7,100.0,3,2.13,3.03,107,235000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,6,2,1,100.0,4,2.91,3.91,81,250000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25,3,3,2,100.0,1,1.43,2.49,143,255000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,1,5,86.0,3,1.98,2.89,145,300000,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23,1,2,5,100.0,1,2.91,3.89,103,10000,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22,2,1,3,95.0,1,2.5,3.48,128,25000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,5,5,5,100.0,3,2.85,3.65,28,25000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,5,1,6,90.0,2,2.2,3.5,60,28000,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25,3,1,5,99.0,3,2.48,3.48,105,30000,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,4,1,3,98.0,2,2.87,3.93,138,30000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,2,2,4,99.0,2,2.56,3.35,54,30000,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20,4,2,7,100.0,1,2.31,3.45,109,30000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,3,1,3,100.0,2,2.45,3.56,143,32000,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19,4,2,5,90.0,2,2.09,3.34,100,34000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,3,2,3,65.0,2,2.45,3.55,144,37000,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,2,3,72.0,4,2.67,3.77,143,37000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2,2,3,42.0,3,1.89,2.97,97,37000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,2,3,68.0,4,2.67,3.74,90,38000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2,2,2,47.0,2,2.74,3.8,68,39000,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,3,2,8,90.0,2,1.61,2.88,123,40000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24,4,2,2,86.0,4,2.54,3.63,144,40000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2,3,3,79.0,2,1.46,2.55,139,40000,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,2,2,100.0,4,2.65,3.79,138,40000,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,3,2,3,46.0,2,1.88,2.92,124,42000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2,1,3,78.0,1,2.77,3.8,77,42000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,4,2,6,90.0,2,1.98,2.97,66,45000,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22,2,1,3,23.0,4,1.81,2.88,72,45000,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,2,3,3,55.0,1,2.87,3.9,125,46000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,2,2,4,100.0,8,1.76,2.67,27,46000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21,3,2,2,32.0,2,2.34,3.4,109,47000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,5,2,5,100.0,1,2.07,3.28,132,48000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,2,3,2,89.0,4,2.45,3.51,132,48000,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,5,1,3,68.0,2,2.66,3.79,135,48000,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,6,3,2,100.0,4,2.77,3.85,144,49000,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,5,3,3,100.0,2,2.63,3.7,75,49000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,3,3,2,80.0,2,2.81,3.79,135,50000,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
